,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
16,6535,NEAR Protocol,NEAR,near-protocol,426,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",nan,1102750969.00000,1200876830.00000,False,nan,17,nan,nan,,2024-07-17T14:12:00.000Z,6.15610,405659830.26453,-18.26510,0.50507,0.83752,33.37573,17.21030,-22.32568,8.09303,6788643448.98082,0.28550,7392715902.49000,,2024-07-17T14:12:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:13:39.177717
17,3890,Polygon,MATIC,polygon,1416,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",nan,9897683258.61915,10000000000.00000,False,nan,18,nan,nan,,2024-07-17T14:11:00.000Z,0.55258,253766675.67468,-11.61200,-0.05537,4.06313,8.84503,-7.34410,-22.22134,-18.29504,5469284449.25648,0.22910,5525822868.19000,,2024-07-17T14:11:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:13:39.177717
18,2,Litecoin,LTC,litecoin,1209,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.00000,74760174.85750,84000000.00000,False,nan,19,nan,nan,,2024-07-17T14:12:00.000Z,72.94549,317319857.23020,-18.56160,0.06469,0.53192,9.92933,-5.66135,-12.88708,-10.12619,5453417424.33203,0.22850,6127420976.70000,,2024-07-17T14:12:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:13:39.177717
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",nan,925969189.90000,985239504.00000,False,nan,20,nan,nan,,2024-07-17T14:11:00.000Z,5.85923,830610.85349,36.56670,0.21772,0.42196,0.90396,2.33930,-0.67657,0.00774,5425465512.37603,0.22710,5772743854.43000,,2024-07-17T14:11:00.000Z,1027.00000,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 15:13:39.177717
0,1,Bitcoin,BTC,bitcoin,11605,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19726934.0,19726934.0,False,,1,,,,2024-07-17T15:15:00.000Z,65076.37217467041,36756123081.207794,-10.7935,0.40666656,1.31155468,12.70628673,-0.64590085,-2.50562349,1.78559448,1283757298849.1597,53.8624,1366603815668.08,,2024-07-17T15:15:00.000Z,,,,,,2024-07-17 16:16:41.409379
1,1027,Ethereum,ETH,ethereum,9144,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120221218.02997445,120221218.02997445,True,,2,,,,2024-07-17T15:14:00.000Z,3461.084659426946,18797675659.3899,-7.0905,0.17184488,0.67014792,11.5543665,-1.91817735,11.30653619,12.35231204,416095813461.16675,17.4581,416095813461.17,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
2,825,Tether USDt,USDT,tether,91782,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113224555138.6441,117072162581.7876,True,,3,,,,2024-07-17T15:14:00.000Z,1.0002227249556304,68823388862.32867,-8.8237,-0.00622584,-0.02132716,0.04174042,0.10431504,-0.02908881,-0.06973135,113249773072.66362,4.7516,117098237474.0,,2024-07-17T15:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 16:16:41.409379
3,1839,BNB,BNB,bnb,2192,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582059.17347756,147582059.17347756,False,,4,,,,2024-07-17T15:14:00.000Z,576.3309666359788,1839046802.366471,-10.7011,0.11376836,0.63608028,10.37569539,-4.26142205,-0.11389655,3.91949405,85056110821.57855,3.5687,85056110821.58,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
4,5426,Solana,SOL,solana,705,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464174881.0481372,580286398.3248223,True,,5,,,,2024-07-17T15:14:00.000Z,160.1392341675224,2586277877.431249,-10.0084,-0.42595136,1.77153721,14.00137338,11.66397381,-7.29192055,13.70197948,74332609970.8495,3.1188,92926619425.57,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55805339473.0,99987452475.0,False,,6,,,,2024-07-17T15:15:00.000Z,0.6100823900662239,3598669136.6920004,23.6297,-0.28598028,4.7032288,41.11334399,17.61269826,17.05042018,20.96867461,34045854884.14483,1.4285,61008239006.62,,2024-07-17T15:15:00.000Z,,,,,,2024-07-17 16:16:41.409379
6,3408,USDC,USDC,usd-coin,21021,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33877356781.15165,33877356781.15165,False,,7,,,,2024-07-17T15:14:00.000Z,0.9999998801178817,7128668667.589308,-10.7414,-0.00438796,-0.00300852,0.00980308,-0.00961567,0.01586784,-0.02537387,33877352719.862354,1.4201,33877352719.86,,2024-07-17T15:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 16:16:41.409379
7,11419,Toncoin,TON,toncoin,462,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512034163.4003854,5109107372.8133745,True,,8,3414166606.0,24864198376.21213,,2024-07-17T15:14:00.000Z,7.282655255462988,249079883.82120064,-15.0681,0.41784909,-0.98289702,0.42569979,-7.48584895,13.32320355,16.46506669,18294278801.990387,0.7676,37207867659.34,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
8,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145153816383.70523,145153816383.70523,True,,9,,,,2024-07-17T15:15:00.000Z,0.12478628263592065,804060511.4822562,-24.3024,-0.09757096,0.54007652,14.7519739,-6.44792478,-18.03107964,-17.48710447,18113205156.93957,0.76,18113205156.94,,2024-07-17T15:15:00.000Z,,,,,,2024-07-17 16:16:41.409379
9,2010,Cardano,ADA,cardano,1213,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35886921794.06,37048613783.371,False,,10,,,,2024-07-17T15:14:00.000Z,0.45029495260104757,413468181.1015684,-16.9212,-0.79397314,0.5747433,17.79515715,11.36568513,-6.06125819,-2.06374464,16159699748.253748,0.678,20263272867.05,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
10,1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87105920035.9761,87106009833.12756,True,,11,71659659264.0,9643553866.093334,,2024-07-17T15:14:00.000Z,0.13457437511062814,306292337.6318346,-32.1264,0.00300948,0.53853064,2.94116131,14.78540059,9.1027653,22.97046491,11722224757.277828,0.4918,11722236841.67,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
11,5994,Shiba Inu,SHIB,shiba-inu,846,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270743113993.8,589519212467867.4,False,,12,,,,2024-07-17T15:14:00.000Z,1.9147841648545195e-05,472094569.9667081,-36.7042,-0.32313012,-0.63954907,16.91463029,-2.66347804,-21.89167834,-15.93826714,11283262877.267305,0.4734,11288020529.11,,2024-07-17T15:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-17 16:16:41.409379
12,5805,Avalanche,AVAX,avalanche,752,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394688255.21576583,444034625.21576583,False,,13,,,,2024-07-17T15:14:00.000Z,28.332143077419772,443014556.2434017,3.4339,0.47031131,1.36912671,8.4280784,-0.36139294,-23.99935733,-20.11383189,11182364117.750248,0.4692,20278695114.19,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
13,6636,Polkadot,DOT,polkadot-new,793,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1469841794.4250739,9507347529.179323,,2024-07-17T15:14:00.000Z,6.468279487792158,192336379.7547548,-16.7078,-0.31844119,0.25872274,6.19878023,4.3926046,-9.14297873,-4.63465263,9301084684.518978,0.3902,9301084684.52,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
14,1975,Chainlink,LINK,chainlink,1817,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-17T15:14:00.000Z,14.291893825409197,330862033.2551065,-17.1514,-0.42737182,-0.32484258,11.86989842,-0.7703078,-12.51278563,4.90948311,8690900212.945698,0.3646,14291893825.41,,2024-07-17T15:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-17 16:16:41.409379
15,1831,Bitcoin Cash,BCH,bitcoin-cash,904,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19734071.875,19734071.875,False,,16,,,,2024-07-17T15:14:00.000Z,380.9231635430749,351617009.8698159,-5.7674,0.09160793,-1.63360469,13.3862324,-9.07580416,-19.97061601,-21.76115582,7517165088.21142,0.3154,7999386434.4,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
16,6535,NEAR Protocol,NEAR,near-protocol,426,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1102750969.0,1200876686.0,False,,17,,,,2024-07-17T15:15:00.000Z,6.155282661374895,396816916.75506794,-22.284,-0.00515506,-0.70513799,32.79898084,17.49282881,-22.29133231,5.61279593,6787743919.300064,0.2848,7391735443.79,,2024-07-17T15:15:00.000Z,,,,,,2024-07-17 16:16:41.409379
17,3890,Polygon,MATIC,polygon,1417,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9897683258.619154,10000000000.0,False,,18,,,,2024-07-17T15:14:00.000Z,0.5576542795241154,253152700.45318648,-13.7408,0.82975439,2.43254953,10.15609743,-6.83014295,-21.88135852,-19.20237894,5519485426.543163,0.2314,5576542795.24,,2024-07-17T15:14:00.000Z,,,,,,2024-07-17 16:16:41.409379
18,2,Litecoin,LTC,litecoin,1209,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74760299.8575049,84000000.0,False,,19,,,,2024-07-17T15:15:00.000Z,72.78734247385226,308287055.04127294,-23.4019,-0.25069662,-1.25586002,9.46933681,-5.80473309,-13.20167098,-11.33096452,5441603549.176098,0.2281,6114136767.8,,2024-07-17T15:15:00.000Z,,,,,,2024-07-17 16:16:41.409379
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925969189.9,985239504.0,False,,20,,,,2024-07-17T15:14:00.000Z,5.845562891565995,841893.02481249,39.8205,0.19229776,0.83906195,0.67670042,1.89365342,-0.81866696,0.02665225,5412811135.212866,0.2271,5759279483.89,,2024-07-17T15:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 16:16:41.409379
0,1,Bitcoin,BTC,bitcoin,11605,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19726934.0,19726934.0,False,,1,,,,2024-07-17T15:17:00.000Z,65069.4280844269,36695168728.91091,-10.9762,0.26501501,1.31562364,12.6137738,-0.60633718,-2.54807399,1.77632821,1283620313239.2358,53.8173,1366457989772.96,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:19:17.490297
1,1027,Ethereum,ETH,ethereum,9144,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120221218.02997445,120221218.02997445,True,,2,,,,2024-07-17T15:16:00.000Z,3459.9887486857688,18778118160.794537,-7.3105,0.02091036,0.73519275,11.47356109,-1.92848291,11.28367441,12.23061946,415964061737.01025,17.4525,415964061737.01,,2024-07-17T15:16:00.000Z,,,,,,2024-07-17 16:19:17.490297
2,825,Tether USDt,USDT,tether,91782,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113224555138.6441,117072162581.7876,True,,3,,,,2024-07-17T15:16:00.000Z,1.0003366269038851,68751577052.41171,-9.0052,-0.02993045,-0.00305978,0.03453913,0.1091078,4.334e-05,-0.03657773,113262669570.0842,4.7521,117111572221.41,,2024-07-17T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 16:19:17.490297
3,1839,BNB,BNB,bnb,2192,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582059.17347756,147582059.17347756,False,,4,,,,2024-07-17T15:16:00.000Z,576.1777170060612,1838930982.751146,-10.9188,0.11248141,0.60023571,10.21865311,-4.20260635,-0.13926547,3.99758314,85033493925.62773,3.5677,85033493925.63,,2024-07-17T15:16:00.000Z,,,,,,2024-07-17 16:19:17.490297
4,5426,Solana,SOL,solana,705,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464174881.0481372,580286398.3248223,True,,5,,,,2024-07-17T15:16:00.000Z,159.9162965060141,2586258060.9739447,-10.1633,-0.44900219,1.62403056,13.65133324,11.65943968,-7.35565328,13.77072706,74229127908.33774,3.1144,92797251732.92,,2024-07-17T15:16:00.000Z,,,,,,2024-07-17 16:19:17.490297
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55805339473.0,99987452475.0,False,,6,,,,2024-07-17T15:17:00.000Z,0.6090656701306638,3593211037.8015356,23.0338,0.27816459,4.41280259,40.7859022,17.54991803,16.85203033,20.89068823,33989116482.991932,1.425,60906567013.07,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:19:17.490297
6,3408,USDC,USDC,usd-coin,21021,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33877356781.15165,33877356781.15165,False,,7,,,,2024-07-17T15:16:00.000Z,1.0000916746611264,7124930912.922367,-10.8591,0.01070726,0.01536279,0.00481988,0.0024042,0.01555647,0.01135657,33880462476.35442,1.4203,33880462476.35,,2024-07-17T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 16:19:17.490297
7,11419,Toncoin,TON,toncoin,462,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512034163.4003854,5109107372.8133745,True,,8,3414166606.0,24853218962.44465,,2024-07-17T15:16:00.000Z,7.279439415395843,248969703.86873558,-15.1868,0.36003302,-1.08495323,0.33004306,-7.38400105,13.41594935,16.494196,18286200501.877686,0.7672,37191437587.15,,2024-07-17T15:16:00.000Z,,,,,,2024-07-17 16:19:17.490297
